"person_id","screening_date","first_offense_date","current_offense_date","offenses_within_30","before_cutoff_date","p_felony_count_person","p_misdem_count_person","p_charge_violent","p_current_age","p_age_first_offense","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","p_n_on_probation","p_current_on_probation","p_prob_revoke","p_charge","p_arrest","p_jail30","p_prison30","p_prison","p_probation","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Violence_decile_score","Risk of Violence_raw_score","is_misdem","recid","recid_violent","raw_score","decile_score","race_black","race_white","race_hispanic","race_asian","race_native","sex_male","crim_inv","filt1","filt2","filt3","filt4","filt5","filt6"
106,2014-09-21,2005-03-18,2014-09-20,1,2014-09-20,2,2,0,22,13,0,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0,1,1,14,6,-0.22,4,-2.03,1,0,0,-0.22,6,1,0,0,0,0,1,5,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
107,2013-01-07,2008-10-30,2013-01-07,3,2013-01-07,0,7,0,26,22,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,16,6,-0.24,3,-2.36,0,1,1,-0.24,6,1,0,0,0,0,1,7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
107,2013-09-18,2008-10-30,2013-09-17,2,2013-09-17,1,9,0,26,22,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,2,17,6,-0.26,3,-2.48,0,1,1,-0.26,6,1,0,0,0,0,1,10,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
113,2013-08-25,2013-08-13,2013-08-24,4,2013-08-24,0,2,0,19,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,11,3,-0.91,3,-2.38,1,1,0,-0.91,3,1,0,0,0,0,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
114,2013-02-19,2013-02-18,2013-02-18,2,2013-02-18,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,8,0.09,6,-1.56,0,0,0,0.09,8,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
115,2013-11-08,2011-04-28,2013-11-07,2,2013-11-07,0,1,0,24,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,16,4,-0.98,3,-2.32,0,1,1,-0.98,4,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
119,2013-03-04,2013-03-03,2013-03-03,1,2013-03-03,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,2,-1.36,1,-3.05,0,0,0,-1.36,2,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
121,2014-04-26,2014-04-25,2014-04-25,1,2014-04-25,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,-2.53,1,-4.05,1,0,0,-2.53,1,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
122,2013-02-21,2005-09-09,2013-02-20,5,2013-02-20,6,5,6,26,19,0,2,0,2,2,0,0,0,0,0,0,11,10,0,0,1,0,7,26,10,0.78,9,-0.74,1,1,0,0.78,10,1,0,0,0,0,1,12,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
122,2013-04-18,2005-09-09,2013-04-17,2,2013-04-17,6,10,6,27,19,0,2,0,2,2,0,0,0,0,0,0,16,11,0,0,1,0,8,29,10,0.93,10,-0.56,0,1,1,0.93,10,1,0,0,0,0,1,17,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
124,2014-07-17,2011-01-27,2014-07-16,1,2014-07-16,2,4,1,50,47,0,1,0,0,0,0,0,0,0,1,0,6,4,0,0,0,2,8,29,5,-0.46,1,-3.24,0,0,0,-0.46,5,1,0,0,0,0,1,8,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
126,2014-06-24,2012-11-29,2014-06-17,3,2014-06-17,0,3,1,20,18,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,16,6,-0.19,5,-1.78,0,1,0,-0.19,6,0,1,0,0,0,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
127,2014-08-07,2014-08-04,2014-08-04,1,2014-08-04,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-1.64,2,-2.84,0,1,0,-1.64,1,0,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
130,2013-10-03,2013-10-02,2013-10-02,4,2013-10-02,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,5,-0.33,8,-1.21,0,1,1,-0.33,5,0,0,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
131,2014-01-16,2012-01-25,2014-01-16,3,2014-01-16,3,1,1,19,17,2,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,16,9,0.39,10,-0.57,0,1,1,0.39,9,1,0,0,0,0,1,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
137,2014-04-29,2000-11-14,2014-04-28,2,2014-04-28,6,9,1,34,21,0,1,0,0,0,0,0,0,3,0,1,15,10,0,0,1,2,5,23,7,0.03,6,-1.54,0,1,0,0.03,7,1,0,0,0,0,1,18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
138,2013-01-12,2010-03-13,2013-01-11,5,2013-01-11,0,11,1,23,20,0,0,0,0,1,0,0,0,5,0,0,11,6,0,0,0,1,3,19,8,0.15,4,-2.15,0,1,0,0.15,8,0,1,0,0,0,1,12,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
139,2013-04-20,2013-03-13,2013-04-19,1,2013-04-19,0,1,0,18,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,6,-0.21,6,-1.5,0,1,0,-0.21,6,0,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
141,2014-12-16,2000-01-08,2014-12-15,1,2014-12-15,3,9,2,29,14,0,0,0,1,1,0,0,1,6,0,0,13,6,0,0,0,2,2,16,5,-0.32,4,-1.98,0,0,0,-0.32,5,0,1,0,0,0,1,15,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
142,2014-12-13,2009-08-23,2014-12-12,2,2014-12-12,1,16,3,23,18,0,0,0,0,2,0,0,1,4,0,0,17,7,0,0,0,2,2,17,8,0.21,9,-0.91,0,1,1,0.21,8,0,1,0,0,0,1,19,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
144,2014-12-04,2011-10-13,2014-11-13,1,2014-11-13,1,5,3,33,30,0,0,0,0,1,0,0,1,0,0,0,6,2,0,0,0,2,7,27,3,-0.92,2,-2.89,1,0,0,-0.92,3,1,0,0,0,0,1,8,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
145,2013-11-14,2013-11-13,2013-11-13,2,2013-11-13,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,7,-0.23,8,-1.22,0,0,0,-0.23,7,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
146,2013-02-13,2009-06-25,2013-02-10,1,2013-02-10,0,2,0,36,32,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,14,1,-1.53,1,-3.23,0,1,1,-1.53,1,0,1,0,0,0,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
148,2013-04-15,2013-04-14,2013-04-14,2,2013-04-14,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,-2.36,1,-4.03,1,0,0,-2.36,1,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
150,2013-08-20,2013-08-18,2013-08-18,1,2013-08-18,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,-2.2,1,-3.71,1,0,0,-2.2,1,0,0,1,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
151,2014-11-14,2014-11-04,2014-11-04,1,2014-11-04,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,-0.72,7,-1.45,1,1,1,-0.72,4,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
153,2013-09-09,2008-04-25,2013-09-08,1,2013-09-08,0,1,0,28,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,24,2,-1.09,2,-2.64,0,0,0,-1.09,2,1,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
154,2013-09-05,2013-09-04,2013-09-04,3,2013-09-04,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,-1.94,1,-3.41,0,1,1,-1.94,1,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
155,2014-11-25,2004-10-23,2014-11-24,1,2014-11-24,1,8,1,31,20,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,3,18,3,-1.25,1,-3.03,1,0,0,-1.25,3,1,0,0,0,0,0,9,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
156,2013-04-11,2006-11-17,2013-04-11,5,2013-04-11,10,7,8,21,15,0,6,0,0,0,0,0,1,0,0,0,18,6,0,0,1,2,5,23,6,-0.15,6,-1.52,0,1,1,-0.15,6,0,1,0,0,0,1,21,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
157,2013-08-29,2013-08-28,2013-08-28,2,2013-08-28,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,4,-0.66,2,-2.58,0,0,0,-0.66,4,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
158,2014-02-21,2014-02-20,2014-02-20,1,2014-02-20,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,5,-0.51,2,-2.68,1,0,0,-0.51,5,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
159,2013-02-26,2010-04-14,2013-02-25,1,2013-02-25,1,1,2,36,33,0,0,0,1,1,0,0,0,0,1,0,2,2,0,0,0,1,4,21,4,-0.96,3,-2.28,0,0,0,-0.96,4,0,1,0,0,0,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
161,2014-05-08,2002-09-29,2014-05-08,2,2014-05-08,0,10,0,33,21,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,4,5,22,6,-0.17,3,-2.4,0,0,0,-0.17,6,0,1,0,0,0,1,15,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
162,2014-06-05,2014-06-04,2014-06-04,1,2014-06-04,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,-1.11,4,-2.21,0,0,0,-1.11,3,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
163,2013-08-15,2013-07-16,2013-07-16,3,2013-07-16,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,1,-1.47,1,-3.34,0,0,0,-1.47,1,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
164,2014-10-16,2009-03-17,2014-10-15,2,2014-10-15,1,1,1,20,14,1,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,2,3,19,9,0.47,6,-1.68,0,0,0,0.47,9,1,0,0,0,0,1,5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
165,2014-09-20,2014-09-19,2014-09-19,1,2014-09-19,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,-0.82,4,-2.05,1,0,0,-0.82,4,1,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
166,2013-03-02,2012-11-12,2013-03-01,2,2013-03-01,4,2,2,18,18,0,2,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1,15,9,0.43,6,-1.56,0,1,1,0.43,9,1,0,0,0,0,1,6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
166,2013-03-26,2012-11-12,2013-03-26,7,2013-03-26,6,2,3,18,18,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,2,16,10,0.64,8,-1.03,0,1,1,0.64,10,1,0,0,0,0,1,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
167,2014-06-06,2014-06-05,2014-06-05,1,2014-06-05,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,-0.09,3,-2.46,0,0,0,-0.09,7,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
168,2014-10-08,2014-10-07,2014-10-07,1,2014-10-07,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,8,0.13,6,-1.54,0,0,0,0.13,8,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
169,2013-01-16,2010-02-27,2013-01-15,1,2013-01-15,6,3,0,35,32,0,0,0,0,0,0,0,0,7,0,0,9,4,0,0,0,1,2,16,4,-0.55,3,-2.4,1,1,0,-0.55,4,0,1,0,0,0,1,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
170,2013-02-25,2007-07-13,2013-02-23,1,2013-02-23,2,2,1,24,18,0,1,0,0,0,0,0,0,0,0,0,4,7,0,0,1,2,3,19,9,0.52,4,-2.06,0,0,0,0.52,9,1,0,0,0,0,1,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
171,2013-02-15,2013-02-15,2013-02-15,2,2013-02-15,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,5,-0.34,5,-1.9,0,0,0,-0.34,5,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
172,2014-12-29,2008-11-25,2014-12-29,1,2014-12-29,2,2,0,29,23,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,14,3,-0.89,3,-2.31,0,0,0,-0.89,3,1,0,0,0,0,1,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
173,2013-11-17,2001-01-22,2013-11-16,3,2013-11-16,2,9,0,31,18,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,3,1,14,5,-0.37,2,-2.63,0,1,0,-0.37,5,1,0,0,0,0,1,14,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
174,2013-11-18,2013-01-16,2013-11-18,4,2013-11-18,0,3,0,35,34,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,14,2,-1.31,1,-3.3,0,0,0,-1.31,2,1,0,0,0,0,1,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
175,2013-03-16,2012-05-19,2013-03-15,1,2013-03-15,0,1,1,38,38,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,13,2,-1.04,2,-2.85,0,1,1,-1.04,2,0,1,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
175,2013-03-19,2012-05-19,2013-03-17,2,2013-03-17,1,1,2,38,38,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,16,3,-0.86,2,-2.7,0,0,0,-0.86,3,0,1,0,0,0,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
176,2013-09-06,1992-09-25,2013-09-06,2,2013-09-06,13,6,6,38,17,0,4,0,2,0,0,0,0,0,0,0,19,8,0,0,3,0,6,24,9,0.53,7,-1.36,0,1,0,0.53,9,1,0,0,0,0,1,22,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
177,2013-11-13,2012-08-02,2013-11-12,3,2013-11-12,0,3,0,20,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,13,4,-0.58,7,-1.49,0,1,1,-0.58,4,1,0,0,0,0,1,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
178,2014-01-11,1998-08-02,2014-01-10,4,2014-01-10,15,30,1,31,16,0,0,0,0,0,0,0,0,7,1,0,47,21,0,0,5,4,7,27,8,0.28,5,-1.88,0,1,0,0.28,8,1,0,0,0,0,1,56,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
179,2014-11-03,2014-10-31,2014-10-31,2,2014-10-31,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,-2.04,1,-3.43,1,0,0,-2.04,1,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
180,2013-10-14,2007-11-01,2013-10-13,1,2013-10-13,0,1,0,29,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,25,7,-0.03,8,-1.2,1,0,0,-0.03,7,1,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
181,2014-02-20,2008-04-26,2014-02-20,1,2014-02-20,8,9,3,24,18,0,1,0,1,0,0,0,0,0,0,0,17,7,0,0,0,0,2,16,8,0.25,7,-1.32,0,0,0,0.25,8,1,0,0,0,0,1,17,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
182,2013-10-29,2013-01-21,2013-10-28,5,2013-10-28,0,1,0,28,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,2,-1.52,2,-2.85,0,0,0,-1.52,2,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
183,2013-02-26,2003-07-25,2013-02-09,3,2013-02-09,11,13,9,27,18,0,1,0,6,2,0,0,0,8,1,0,24,12,0,0,0,3,4,21,10,0.71,7,-1.45,0,1,1,0.71,10,0,1,0,0,0,1,27,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
184,2014-11-15,2007-04-10,2014-11-14,2,2014-11-14,4,3,0,25,18,0,0,0,0,0,0,0,0,2,0,1,7,4,1,1,1,1,5,22,9,0.34,4,-2.12,0,1,0,0.34,9,1,0,0,0,0,1,10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
185,2014-09-11,2010-05-28,2014-09-10,2,2014-09-10,0,1,0,29,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,13,2,-1.31,2,-2.77,0,0,0,-1.31,2,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
186,2014-06-06,2001-07-21,2014-06-05,2,2014-06-05,0,4,0,45,32,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,3,18,1,-1.45,1,-3.38,0,0,0,-1.45,1,0,0,1,0,0,1,5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
189,2013-07-29,2002-08-20,2013-07-27,1,2013-07-27,0,4,0,50,39,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,7,26,9,0.39,6,-1.73,1,0,0,0.39,9,0,1,0,0,0,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
190,2013-12-29,2001-04-14,2013-12-08,2,2013-12-08,11,17,5,31,18,0,2,0,0,1,0,0,0,3,0,0,28,19,0,0,0,3,5,23,10,1.08,7,-1.44,1,1,1,1.08,10,1,0,0,0,0,1,31,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
191,2014-07-21,2014-07-20,2014-07-20,2,2014-07-20,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,31,4,-0.53,1,-3.1,0,0,0,-0.53,4,0,1,0,0,0,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
194,2013-09-17,1993-06-18,2013-09-12,1,2013-09-12,5,9,1,39,19,0,1,0,0,0,0,0,0,0,0,2,15,5,0,0,0,2,4,21,3,-0.86,1,-3.39,0,0,0,-0.86,3,0,1,0,0,0,1,17,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
196,2014-05-29,2014-05-28,2014-05-28,1,2014-05-28,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,-1.39,2,-2.62,0,0,0,-1.39,1,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
197,2013-11-19,2013-10-30,2013-10-30,6,2013-10-30,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,2,-1.26,2,-2.7,1,0,0,-1.26,2,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
201,2014-07-07,2014-03-28,2014-07-06,4,2014-07-06,0,1,0,19,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,5,-0.51,6,-1.67,0,0,0,-0.51,5,0,1,0,0,0,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
202,2014-12-19,2014-12-18,2014-12-18,3,2014-12-18,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,-1.11,3,-2.5,1,1,1,-1.11,2,0,1,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
203,2014-02-07,2014-02-06,2014-02-06,2,2014-02-06,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,-1.45,3,-2.49,1,0,0,-1.45,2,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
205,2013-10-22,2013-10-21,2013-10-21,1,2013-10-21,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,9,0.57,8,-1,0,0,0,0.57,9,1,0,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
206,2014-11-19,2004-04-30,2014-11-18,2,2014-11-18,1,9,4,27,17,0,0,0,0,0,0,0,0,4,0,0,10,1,0,0,0,2,1,13,4,-0.86,2,-2.66,0,1,1,-0.86,4,0,1,0,0,0,0,12,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
207,2014-04-26,2014-04-25,2014-04-25,1,2014-04-25,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,3,-1.04,3,-2.31,0,0,0,-1.04,3,0,1,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
208,2014-01-27,2003-03-09,2014-01-26,1,2014-01-26,2,2,2,42,31,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,2,2,17,2,-1.14,1,-2.95,1,1,1,-1.14,2,0,1,0,0,0,1,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
210,2013-01-02,2012-04-25,2013-01-01,1,2013-01-01,2,4,2,28,28,0,0,0,0,2,0,0,0,5,1,0,6,2,0,0,0,1,6,25,7,-0.06,3,-2.51,0,1,0,-0.06,7,1,0,0,0,0,1,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
211,2014-05-25,2001-09-30,2014-05-24,3,2014-05-24,0,1,0,51,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,4,-0.73,1,-3.51,0,0,0,-0.73,4,0,0,1,0,0,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
212,2014-11-29,2014-03-03,2014-11-29,1,2014-11-29,0,1,0,33,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,17,2,-1.2,1,-3.32,1,0,0,-1.2,2,0,0,0,0,0,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
213,2013-09-05,2012-12-09,2013-08-20,2,2013-08-20,0,2,1,28,28,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,12,3,-1,3,-2.54,1,1,1,-1,3,0,1,0,0,0,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
215,2013-01-17,2007-09-01,2013-01-16,1,2013-01-16,1,0,1,27,22,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,14,2,-1.28,3,-2.29,1,0,0,-1.28,2,1,0,0,0,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
216,2013-04-02,2012-01-30,2013-04-01,2,2013-04-01,0,1,0,56,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,2,-1.12,1,-3.38,0,1,0,-1.12,2,0,1,0,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
217,2014-02-28,2006-06-02,2014-02-27,3,2014-02-27,9,23,2,26,18,0,1,0,1,0,0,0,2,6,0,0,32,13,1,1,1,1,4,21,10,1.08,8,-1.04,0,0,0,1.08,10,1,0,0,0,0,1,35,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
219,2014-11-10,2014-11-09,2014-11-09,1,2014-11-09,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,3,-0.82,3,-2.3,1,0,0,-0.82,3,0,1,0,0,0,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
222,2013-05-14,2013-05-14,2013-05-14,2,2013-05-14,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,-2.13,1,-3.71,1,0,0,-2.13,1,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
223,2014-04-19,1993-07-22,2014-04-18,7,2014-04-18,9,6,3,36,15,2,3,0,0,0,0,0,1,3,0,1,15,9,0,0,3,2,4,21,8,0.21,4,-1.98,0,1,1,0.21,8,1,0,0,0,0,1,20,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
224,2014-12-19,2003-07-19,2014-12-17,1,2014-12-17,25,6,4,31,19,0,1,0,0,0,0,0,3,20,0,0,31,10,0,0,1,1,4,21,6,-0.25,5,-1.86,0,1,1,-0.25,6,1,0,0,0,0,1,33,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
225,2013-12-26,2001-02-17,2013-12-25,2,2013-12-25,1,10,3,31,18,0,0,0,0,2,0,0,0,0,0,0,11,5,0,0,0,2,5,23,5,-0.48,2,-2.65,1,1,1,-0.48,5,1,0,0,0,0,1,13,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
227,2014-10-23,2014-10-22,2014-10-22,1,2014-10-22,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,-1.29,2,-2.93,0,1,0,-1.29,3,1,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
228,2013-01-11,2002-12-06,2013-01-10,2,2013-01-10,8,8,2,29,19,0,1,0,0,0,0,0,0,2,0,0,16,9,0,0,0,4,9,29,9,0.21,9,-0.83,0,1,0,0.21,9,1,0,0,0,0,0,20,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
228,2013-10-14,2002-12-06,2013-10-13,3,2013-10-13,9,9,2,30,19,0,1,0,0,0,0,0,0,2,0,0,18,10,0,0,0,4,9,30,10,0.51,9,-0.83,0,0,0,0.51,10,1,0,0,0,0,0,22,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
229,2013-04-16,2006-10-24,2013-04-15,4,2013-04-15,1,1,1,24,18,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,17,9,0.56,8,-1.03,0,1,0,0.56,9,1,0,0,0,0,1,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
